2026-02-28 00:00:24 +01:00: INFO:     185.245.80.217:38982 - "GET /api/dashboard-counts HTTP/1.1" 200 OK
2026-02-28 00:47:40 +01:00: INFO:     3.70.173.146:9786 - "GET /.env.save HTTP/1.1" 404 Not Found
2026-02-28 00:47:40 +01:00: INFO:     3.70.173.146:9792 - "GET /.env.old HTTP/1.1" 404 Not Found
2026-02-28 00:47:40 +01:00: INFO:     3.70.173.146:9804 - "GET /.env.bak HTTP/1.1" 404 Not Found
2026-02-28 00:47:41 +01:00: INFO:     3.70.173.146:9812 - "GET /.env.tmp HTTP/1.1" 404 Not Found
2026-02-28 00:47:41 +01:00: INFO:     3.70.173.146:9840 - "GET /.env.swp HTTP/1.1" 404 Not Found
2026-02-28 00:47:41 +01:00: INFO:     3.70.173.146:9854 - "GET /.env~ HTTP/1.1" 404 Not Found
2026-02-28 00:47:41 +01:00: INFO:     3.70.173.146:9868 - "GET /.env.example HTTP/1.1" 404 Not Found
2026-02-28 00:47:41 +01:00: INFO:     3.70.173.146:9876 - "GET /.env.sample HTTP/1.1" 404 Not Found
2026-02-28 00:47:41 +01:00: INFO:     3.70.173.146:9892 - "GET /.env.dist HTTP/1.1" 404 Not Found
2026-02-28 00:47:41 +01:00: INFO:     3.70.173.146:9904 - "GET /.env.template HTTP/1.1" 404 Not Found
2026-02-28 00:47:41 +01:00: INFO:     3.70.173.146:9912 - "GET /.env.production.local HTTP/1.1" 404 Not Found
2026-02-28 00:47:41 +01:00: INFO:     3.70.173.146:9918 - "GET /.env.development.local HTTP/1.1" 404 Not Found
2026-02-28 00:47:41 +01:00: INFO:     3.70.173.146:9928 - "GET /.env.test.local HTTP/1.1" 404 Not Found
2026-02-28 00:47:41 +01:00: INFO:     3.70.173.146:9936 - "GET /.envrc HTTP/1.1" 404 Not Found
2026-02-28 00:47:41 +01:00: INFO:     3.70.173.146:9952 - "GET /.flaskenv HTTP/1.1" 404 Not Found
2026-02-28 00:47:41 +01:00: INFO:     3.70.173.146:9954 - "GET /env HTTP/1.1" 404 Not Found
2026-02-28 00:47:41 +01:00: INFO:     3.70.173.146:9968 - "GET /env.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:41 +01:00: INFO:     3.70.173.146:9980 - "GET /env.json HTTP/1.1" 404 Not Found
2026-02-28 00:47:41 +01:00: INFO:     3.70.173.146:9986 - "GET /app/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10006 - "GET /src/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10016 - "GET /config/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10018 - "GET /backend/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10034 - "GET /frontend/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10046 - "GET /api/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10054 - "GET /server/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10082 - "GET /client/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10092 - "GET /web/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10106 - "GET /public/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10114 - "GET /private/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10128 - "GET /var/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10130 - "GET /docker-compose.yml HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10136 - "GET /docker-compose.yaml HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10152 - "GET /docker-compose.override.yml HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10168 - "GET /docker-compose.dev.yml HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10174 - "GET /docker-compose.prod.yml HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10190 - "GET /config.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10206 - "GET /config.json HTTP/1.1" 404 Not Found
2026-02-28 00:47:42 +01:00: INFO:     3.70.173.146:10222 - "GET /settings.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:43 +01:00: INFO:     3.70.173.146:10224 - "GET /settings.json HTTP/1.1" 404 Not Found
2026-02-28 00:47:43 +01:00: INFO:     3.70.173.146:10226 - "GET /secrets.json HTTP/1.1" 404 Not Found
2026-02-28 00:47:43 +01:00: INFO:     3.70.173.146:10236 - "GET /credentials.json HTTP/1.1" 404 Not Found
2026-02-28 00:47:43 +01:00: INFO:     3.70.173.146:10248 - "GET /app.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:43 +01:00: INFO:     3.70.173.146:10254 - "GET /main.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:43 +01:00: INFO:     3.70.173.146:10256 - "GET /index.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:43 +01:00: INFO:     3.70.173.146:10260 - "GET /server.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:43 +01:00: INFO:     3.70.173.146:10274 - "GET /bundle.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:43 +01:00: INFO:     3.70.173.146:10276 - "GET /app.bundle.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:43 +01:00: INFO:     3.70.173.146:10278 - "GET /main.bundle.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:43 +01:00: INFO:     3.70.173.146:10292 - "GET /vendor.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:43 +01:00: INFO:     3.70.173.146:10294 - "GET /chunk.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:43 +01:00: INFO:     3.70.173.146:10308 - "GET /static/js/main.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:43 +01:00: INFO:     3.70.173.146:10324 - "GET /static/js/app.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:43 +01:00: INFO:     3.70.173.146:10328 - "GET /static/js/bundle.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:43 +01:00: INFO:     3.70.173.146:10338 - "GET /dist/main.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10354 - "GET /dist/app.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10368 - "GET /dist/bundle.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10376 - "GET /build/static/js/main.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10378 - "GET /assets/index.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10394 - "GET /assets/app.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10408 - "GET /_next/static/chunks/main.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10420 - "GET /_next/static/chunks/app.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10426 - "GET /js/app.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10428 - "GET /js/main.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10442 - "GET /settings.py HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10454 - "GET /config.py HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10460 - "GET /secrets.py HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10472 - "GET /config/secrets.yml HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10476 - "GET /config/master.key HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10492 - "GET /wp-config.php.bak HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10494 - "GET /wp-config.php.old HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10496 - "GET /wp-config.php.save HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10506 - "GET /wp-config.php.txt HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10512 - "GET /wp-config.php~ HTTP/1.1" 404 Not Found
2026-02-28 00:47:44 +01:00: INFO:     3.70.173.146:10526 - "GET /config/app.php HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10542 - "GET /application.properties HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10550 - "GET /application.yml HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10562 - "GET /application.yaml HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10570 - "GET /application-dev.properties HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10578 - "GET /application-prod.properties HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10592 - "GET /appsettings.json HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10600 - "GET /appsettings.Development.json HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10604 - "GET /appsettings.Production.json HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10616 - "GET /config.yaml HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10620 - "GET /config.yml HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10636 - "GET /config.toml HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10644 - "GET /serverless.yml HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10658 - "GET /serverless.yaml HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10660 - "GET /config/production.json HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10668 - "GET /config/development.json HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10684 - "GET /config/default.json HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10698 - "GET /config/local.json HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10710 - "GET /conf/settings.json HTTP/1.1" 404 Not Found
2026-02-28 00:47:45 +01:00: INFO:     3.70.173.146:10726 - "GET /data/config.json HTTP/1.1" 404 Not Found
2026-02-28 00:47:46 +01:00: INFO:     3.70.173.146:10742 - "GET /actuator/env HTTP/1.1" 404 Not Found
2026-02-28 00:47:46 +01:00: INFO:     3.70.173.146:10758 - "GET /actuator/configprops HTTP/1.1" 404 Not Found
2026-02-28 00:47:46 +01:00: INFO:     3.70.173.146:10774 - "GET /api/config HTTP/1.1" 404 Not Found
2026-02-28 00:47:46 +01:00: INFO:     3.70.173.146:10776 - "GET /api/settings HTTP/1.1" 404 Not Found
2026-02-28 00:47:46 +01:00: INFO:     3.70.173.146:10784 - "GET /api/env HTTP/1.1" 404 Not Found
2026-02-28 00:47:46 +01:00: INFO:     3.70.173.146:10794 - "GET /backup/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:46 +01:00: INFO:     3.70.173.146:10796 - "GET /backups/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:46 +01:00: INFO:     3.70.173.146:10806 - "GET /old/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:46 +01:00: INFO:     3.70.173.146:10820 - "GET /temp/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:46 +01:00: INFO:     3.70.173.146:10826 - "GET /tmp/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:46 +01:00: INFO:     3.70.173.146:10830 - "GET /.streamlit/secrets.toml HTTP/1.1" 404 Not Found
2026-02-28 00:47:46 +01:00: INFO:     3.70.173.146:10846 - "GET /root/.streamlit/secrets.toml HTTP/1.1" 404 Not Found
2026-02-28 00:47:46 +01:00: INFO:     3.70.173.146:10852 - "GET /root/.aws/credentials HTTP/1.1" 404 Not Found
2026-02-28 00:47:46 +01:00: INFO:     3.70.173.146:10858 - "GET /home/ubuntu/.aws/credentials HTTP/1.1" 404 Not Found
2026-02-28 00:47:46 +01:00: INFO:     3.70.173.146:10866 - "GET /home/ec2-user/.aws/credentials HTTP/1.1" 404 Not Found
2026-02-28 00:47:46 +01:00: INFO:     3.70.173.146:10880 - "GET /home/node/.aws/credentials HTTP/1.1" 404 Not Found
2026-02-28 00:47:46 +01:00: INFO:     3.70.173.146:10888 - "GET /terraform.tfvars HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:10892 - "GET /terraform.tfstate HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:10896 - "GET /ecosystem.config.js HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:10900 - "GET /secrets.yaml HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:10916 - "GET /secrets.yml HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:10930 - "GET /.secrets HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:10936 - "GET /.env.vault HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:10950 - "GET /.aws/credentials HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:10954 - "GET /.aws/config HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:10958 - "GET /.docker/config.json HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:16164 - "GET /storage/framework/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:16180 - "GET /laravel/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:16188 - "GET /debug/vars HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:16206 - "GET /.git/logs/HEAD HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:16218 - "GET /.git/config HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:16234 - "GET /%40fs/app/.env?raw?? HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:16236 - "GET /%40fs/root/.env?raw?? HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:16242 - "GET /%40fs/proc/self/environ?raw?? HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:16266 - "GET /%40fs/.env?raw?? HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:16282 - "GET /%40fs/../../../../../root/.env?raw?? HTTP/1.1" 404 Not Found
2026-02-28 00:47:47 +01:00: INFO:     3.70.173.146:16286 - "GET /%40fs/../../../../../proc/self/environ?raw?? HTTP/1.1" 404 Not Found
2026-02-28 00:47:48 +01:00: INFO:     3.70.173.146:16310 - "GET /%40fs/../../../../../app/.env?raw?? HTTP/1.1" 404 Not Found
2026-02-28 00:47:48 +01:00: INFO:     3.70.173.146:16324 - "GET /%40fs/..%252f..%252f..%252f..%252f..%252froot/.env?raw?? HTTP/1.1" 404 Not Found
2026-02-28 00:47:48 +01:00: INFO:     3.70.173.146:16338 - "GET /%40fs/..%252f..%252f..%252f..%252f..%252fproc/self/environ?raw?? HTTP/1.1" 404 Not Found
2026-02-28 00:47:48 +01:00: INFO:     3.70.173.146:16362 - "GET /%40fs/root/.aws/credentials?raw?? HTTP/1.1" 404 Not Found
2026-02-28 00:47:48 +01:00: INFO:     3.70.173.146:16378 - "GET /%40fs/home/ubuntu/.aws/credentials?raw?? HTTP/1.1" 404 Not Found
2026-02-28 00:47:48 +01:00: INFO:     3.70.173.146:16388 - "GET /%40fs/home/node/.aws/credentials?raw?? HTTP/1.1" 404 Not Found
2026-02-28 00:47:48 +01:00: INFO:     3.70.173.146:16416 - "GET /%40fs/app/.env.local?raw?? HTTP/1.1" 404 Not Found
2026-02-28 00:47:48 +01:00: INFO:     3.70.173.146:16430 - "GET /%40fs/app/.env.production?raw?? HTTP/1.1" 404 Not Found
2026-02-28 00:47:48 +01:00: INFO:     3.70.173.146:16442 - "GET /%40fs/src/.env?raw?? HTTP/1.1" 404 Not Found
2026-02-28 00:47:48 +01:00: INFO:     3.70.173.146:16464 - "GET /../../../../../../proc/self/environ HTTP/1.1" 404 Not Found
2026-02-28 00:47:48 +01:00: INFO:     3.70.173.146:16476 - "GET /../../../../../../../proc/self/environ HTTP/1.1" 404 Not Found
2026-02-28 00:47:48 +01:00: INFO:     3.70.173.146:16496 - "GET /../../../../../../../app/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:48 +01:00: INFO:     3.70.173.146:16500 - "GET /../../../../../../../root/.env HTTP/1.1" 404 Not Found
2026-02-28 00:47:48 +01:00: INFO:     3.70.173.146:16510 - "GET /../../../../../../../root/.aws/credentials HTTP/1.1" 404 Not Found
2026-02-28 00:47:48 +01:00: INFO:     3.70.173.146:16534 - "GET /../../../../../../../home/ubuntu/.aws/credentials HTTP/1.1" 404 Not Found
2026-02-28 00:47:48 +01:00: INFO:     3.70.173.146:16536 - "GET /../../../../../../../home/node/.aws/credentials HTTP/1.1" 404 Not Found
2026-02-28 00:47:48 +01:00: INFO:     3.70.173.146:16542 - "GET /../../../../../../root/.aws/credentials HTTP/1.1" 404 Not Found
2026-02-28 00:47:48 +01:00: INFO:     3.70.173.146:16556 - "GET /../../../../../../home/ubuntu/.aws/credentials HTTP/1.1" 404 Not Found
2026-02-28 00:49:11 +01:00: INFO:     185.245.80.217:48418 - "GET /api/metagraph-data?netuid=71 HTTP/1.1" 200 OK
2026-02-28 00:49:54 +01:00: INFO:     185.245.80.217:48428 - "GET /api/dashboard-counts HTTP/1.1" 200 OK
2026-02-28 00:50:24 +01:00: INFO:     62.77.140.42:33406 - "GET /api/metagraph-data?netuid=59 HTTP/1.1" 200 OK
2026-02-28 00:53:57 +01:00: INFO:     185.245.80.217:20930 - "GET /api/metagraph-data?netuid=71 HTTP/1.1" 504 Gateway Timeout
2026-02-28 00:54:59 +01:00: INFO:     185.245.80.217:20934 - "GET /api/dashboard-counts HTTP/1.1" 200 OK
2026-02-28 00:55:25 +01:00: INFO:     62.77.140.42:37440 - "GET /api/metagraph-data?netuid=59 HTTP/1.1" 200 OK
2026-02-28 00:59:12 +01:00: INFO:     185.245.80.217:58916 - "GET /api/metagraph-data?netuid=71 HTTP/1.1" 200 OK
2026-02-28 00:59:52 +01:00: INFO:     185.245.80.217:58934 - "GET /api/dashboard-counts HTTP/1.1" 200 OK
2026-02-28 01:00:25 +01:00: INFO:     62.77.140.42:41902 - "GET /api/metagraph-data?netuid=59 HTTP/1.1" 200 OK
2026-02-28 01:04:07 +01:00: INFO:     185.245.80.217:31504 - "GET /api/metagraph-data?netuid=71 HTTP/1.1" 200 OK
2026-02-28 01:05:03 +01:00: INFO:     185.245.80.217:31516 - "GET /api/dashboard-counts HTTP/1.1" 200 OK
2026-02-28 01:05:25 +01:00: INFO:     62.77.140.42:46260 - "GET /api/metagraph-data?netuid=59 HTTP/1.1" 200 OK
2026-02-28 01:09:08 +01:00: INFO:     185.245.80.217:5736 - "GET /api/metagraph-data?netuid=71 HTTP/1.1" 200 OK
2026-02-28 01:09:50 +01:00: INFO:     185.245.80.217:5748 - "GET /api/dashboard-counts HTTP/1.1" 200 OK
2026-02-28 01:10:25 +01:00: INFO:     62.77.140.42:52674 - "GET /api/metagraph-data?netuid=59 HTTP/1.1" 200 OK
2026-02-28 01:14:09 +01:00: INFO:     185.245.80.217:43506 - "GET /api/metagraph-data?netuid=71 HTTP/1.1" 200 OK
2026-02-28 01:14:51 +01:00: INFO:     185.245.80.217:43516 - "GET /api/dashboard-counts HTTP/1.1" 200 OK
2026-02-28 01:15:25 +01:00: INFO:     62.77.140.42:57904 - "GET /api/metagraph-data?netuid=59 HTTP/1.1" 200 OK
2026-02-28 01:19:09 +01:00: INFO:     185.245.80.217:14250 - "GET /api/metagraph-data?netuid=71 HTTP/1.1" 200 OK
2026-02-28 01:19:56 +01:00: INFO:     185.245.80.217:14258 - "GET /api/dashboard-counts HTTP/1.1" 200 OK
2026-02-28 01:20:24 +01:00: INFO:     62.77.140.42:62266 - "GET /api/metagraph-data?netuid=59 HTTP/1.1" 200 OK
2026-02-28 01:24:13 +01:00: INFO:     185.245.80.217:50124 - "GET /api/metagraph-data?netuid=71 HTTP/1.1" 200 OK
2026-02-28 01:24:56 +01:00: INFO:     185.245.80.217:50134 - "GET /api/dashboard-counts HTTP/1.1" 200 OK
2026-02-28 01:25:24 +01:00: INFO:     62.77.140.42:3074 - "GET /api/metagraph-data?netuid=59 HTTP/1.1" 200 OK
2026-02-28 01:25:48 +01:00: INFO:     89.42.231.182:47460 - "GET /service.web HTTP/1.1" 404 Not Found
2026-02-28 01:29:09 +01:00: INFO:     185.245.80.217:20814 - "GET /api/metagraph-data?netuid=71 HTTP/1.1" 200 OK
2026-02-28 01:29:51 +01:00: INFO:     185.245.80.217:20822 - "GET /api/dashboard-counts HTTP/1.1" 200 OK
